128975,16.75,1.01
129042,16.72,1.46
129109,16.75,0.84
129176,16.75,0.78
129243,16.75,0.76
129310,16.75,0.76
129376,16.75,0.75
129443,16.75,0.75
129510,16.75,0.76
129577,16.75,0.74
129644,16.75,0.77
129711,16.75,0.75
129778,16.75,0.75
129845,16.75,0.77
129912,16.75,0.74
129978,16.75,0.75
130045,16.75,0.75
130112,16.75,0.74
130179,16.75,0.77
130246,16.75,0.74
130313,16.75,0.74
130380,16.75,0.77
130447,16.75,0.76
130514,16.71,1.59
130580,16.61,3.49
130647,16.00,11.17
130714,15.22,33.77
130781,16.25,7.87
130848,16.11,10.77
130915,16.23,8.58
130982,16.17,9.98
131049,16.27,7.57
131115,16.37,5.28
131182,16.39,5.13
131249,16.38,5.24
131316,16.37,5.31
131383,16.40,4.84
131450,16.42,4.28
131517,16.43,4.18
131584,16.45,3.65
131650,16.44,3.79
131717,16.29,7.53
131784,16.34,5.47
131851,16.34,5.51
131918,16.29,6.34
131985,16.28,6.49
132052,16.24,7.32
132119,16.13,9.47
132186,16.18,7.85
132253,16.20,7.64
132319,16.32,5.05
132387,16.36,4.32
132453,16.35,4.70
132520,16.30,5.51
132587,16.18,7.74
132654,16.07,10.20
132721,16.13,8.56
132788,16.15,7.96
132855,16.25,5.81
132921,16.26,5.70
132988,16.29,5.13
133055,16.29,4.90
133122,16.28,5.36
133189,16.32,4.57
133256,16.30,4.74
133323,15.85,14.64
133389,15.70,17.55
133457,16.14,6.85
133523,16.05,8.95
133590,15.71,15.27
133657,15.57,17.91
133724,15.55,17.78
133791,15.65,15.42
133858,15.67,14.49
133925,16.03,6.37
133991,16.18,4.80
134058,16.19,3.99
134125,16.28,3.15
134192,16.21,4.42
134259,15.52,18.73
134326,14.68,35.01
134393,15.38,19.38
134460,14.57,35.79
134527,15.17,21.17
134594,15.32,18.53
134660,15.31,19.11
134727,15.32,18.65
134794,15.28,19.03
134861,15.40,16.61
134928,15.61,11.74
134995,15.10,22.76
135062,14.99,22.79
135129,15.40,14.77
135196,15.53,10.65
135262,15.86,6.35
135329,15.90,5.73
135396,15.69,10.88
135463,15.14,22.20
135530,14.98,23.49
135597,15.07,21.23
135664,15.18,19.27
135731,15.27,16.96
135798,15.40,14.13
135864,15.39,14.51
135931,15.25,17.58
135998,15.15,19.12
136065,15.17,18.54
136132,15.51,11.16
136199,15.63,9.04
136266,15.76,5.97
136333,15.74,7.00
136399,15.90,4.71
136466,15.75,11.06
136533,15.45,12.56
136600,15.63,10.86
136667,15.49,9.18
136734,15.61,13.51
136801,15.52,6.98
136867,14.74,26.38
136934,14.61,30.46
137001,15.65,8.80
137068,14.70,29.66
137135,15.23,15.40
137202,15.42,11.85
137269,15.50,10.92
137336,15.73,6.39
137403,15.82,4.73
137469,15.69,7.82
137536,15.92,3.23
137603,15.84,4.74
137670,15.79,7.11
137737,15.52,11.63
137804,14.82,27.24
137871,15.60,9.30
137938,15.32,15.28
138005,15.17,18.42
138071,15.46,11.53
138138,15.45,12.47
138205,15.55,9.91
138272,15.70,7.03
138339,15.81,5.01
138406,15.83,4.78
138473,15.88,4.15
138540,15.93,3.22
138606,15.94,3.44
138673,15.95,3.36
138740,15.85,5.32
138807,14.93,25.15
138874,15.15,19.13
138941,15.40,13.75
139008,15.40,13.33
139075,15.65,7.94
139142,15.75,5.84
139208,15.73,7.15
139275,15.63,8.78
139342,15.64,9.23
139409,15.64,9.07
139476,15.63,9.19
139543,15.69,7.91
139610,15.81,5.58
139677,15.78,6.61
139744,15.84,5.07
139810,15.85,5.07
139877,15.92,3.94
139944,15.96,3.25
140011,15.95,3.40
140078,15.89,5.02
140145,15.16,20.81
140212,15.22,19.85
140279,15.53,12.63
140346,15.56,11.20
140412,15.47,10.43
140479,14.87,26.42
140546,14.47,29.82
140613,14.49,30.29
140680,15.18,15.57
140747,15.28,13.81
140814,14.94,20.35
140880,14.63,29.85
140947,14.78,25.55
