138816,16.56,1.17
138883,16.51,1.54
138950,16.60,0.81
139017,16.60,0.76
139083,16.61,0.74
139151,16.60,0.74
139217,16.61,0.73
139284,16.61,0.75
139351,16.60,0.73
139419,16.60,0.75
139485,16.61,0.75
139552,16.60,0.75
139619,16.60,0.74
139685,16.60,0.75
139752,16.60,0.74
139819,16.60,0.75
139886,16.60,0.73
139953,16.60,0.76
140020,16.60,0.73
140087,16.60,0.74
140154,16.60,0.74
140221,16.60,0.73
140287,16.60,0.74
140354,16.60,0.75
140421,16.60,0.74
140488,16.60,0.74
140555,16.60,0.74
140622,16.60,0.73
140689,16.60,0.75
140756,16.60,0.74
140823,16.60,0.74
140889,16.60,0.75
140956,16.60,0.74
141023,16.59,0.75
141090,16.23,3.70
141157,15.42,11.92
141224,14.97,14.05
141291,15.02,14.13
141358,15.71,6.97
141424,15.53,8.66
141491,15.71,7.00
141558,16.01,4.49
141625,16.10,3.73
141692,16.14,3.45
141759,16.13,3.50
141826,16.17,3.21
141893,16.08,3.90
141960,15.83,5.95
142027,15.65,7.23
142093,15.69,6.88
142160,15.80,5.94
142227,15.90,5.07
142294,15.89,5.12
142361,15.88,5.16
142428,15.88,5.13
142495,15.93,4.65
142561,16.00,4.01
142628,16.10,3.29
142695,16.08,3.40
142762,16.00,4.11
142829,15.94,4.63
142896,15.92,4.74
142963,15.74,6.11
143030,15.40,8.86
143097,15.46,8.21
143163,15.52,7.72
143230,15.58,7.18
143297,15.82,5.11
143364,15.87,4.66
143431,15.90,4.42
143498,15.87,4.66
143565,15.83,4.95
143632,15.83,4.95
143699,15.96,3.85
143765,15.96,3.92
143832,15.83,4.98
143899,15.69,6.07
143966,15.71,5.72
144033,15.50,7.62
144100,15.22,9.88
144167,15.23,9.79
144234,15.25,9.44
144301,15.19,9.88
144367,15.14,10.30
144434,15.10,10.33
144501,15.23,9.28
144568,15.82,4.13
144635,16.00,2.77
144702,15.52,6.93
144769,14.85,13.65
144836,15.53,6.89
144903,15.49,6.21
144969,15.31,8.23
145036,15.48,6.78
145103,15.60,5.34
145170,15.19,9.64
145237,14.99,11.17
145304,14.80,12.76
145371,14.63,14.14
145438,14.59,14.20
145504,14.55,14.60
145571,14.50,14.82
145638,14.52,14.53
145705,14.54,14.31
145772,14.56,13.90
145839,14.95,10.19
145906,15.29,7.19
145973,15.37,6.53
146039,15.19,8.10
146107,14.83,11.21
146173,14.71,12.22
146240,14.75,11.84
146307,14.67,12.36
146374,14.48,14.19
146441,14.47,14.22
146508,14.51,13.67
146575,14.45,14.16
146641,14.42,14.31
146708,14.42,14.25
146775,14.41,14.23
146842,14.48,13.31
146909,14.70,11.31
146976,14.88,9.56
147043,15.03,8.27
147110,15.20,6.90
147177,15.41,5.02
147243,15.47,4.55
147311,14.11,14.12
147377,14.59,17.73
147444,15.08,9.38
147511,15.51,3.85
147578,14.88,12.28
147645,14.32,13.27
147712,14.84,10.35
147779,15.23,6.51
147845,15.36,5.28
147912,15.32,5.53
147979,15.20,6.74
148046,15.13,7.01
148113,15.23,6.49
148180,15.23,6.50
148247,14.85,9.88
148314,14.45,13.52
148381,14.68,11.26
148447,14.91,9.06
148514,14.87,9.49
148581,14.93,8.81
148648,15.09,7.43
148715,15.25,6.08
148782,15.17,6.74
148849,14.77,10.51
148915,14.67,11.40
148983,14.73,10.64
149049,14.76,10.27
149116,15.01,7.93
149183,15.21,6.20
149250,15.21,6.29
149317,15.19,6.47
149384,15.18,6.70
149451,15.12,7.20
149517,15.14,7.01
149584,15.26,5.95
149651,15.37,4.99
149718,15.42,4.62
149785,15.47,4.24
149852,15.53,3.66
149919,15.53,3.78
149986,15.41,4.97
150053,15.19,6.89
150119,15.22,6.54
150186,15.09,7.80
150253,14.89,9.40
150320,15.03,8.17
150387,15.35,5.23
150454,15.38,5.04
150521,15.13,6.79
150588,15.15,6.97
150655,14.82,9.88
150721,13.62,23.37
150788,14.40,12.62
150855,14.59,11.81
150922,14.74,10.40
150989,15.02,7.88
151056,14.91,8.74
151123,14.41,13.69
151190,14.51,12.47
151256,14.39,13.61
151323,14.40,13.30
151390,14.53,11.93
151457,14.65,10.79
151524,14.97,7.78
151591,15.52,2.61
151658,14.99,8.08
151725,14.60,11.62
151792,14.38,13.58
151858,14.54,11.71
151925,14.84,8.89
151992,14.86,8.69
152059,14.65,10.90
152126,14.47,12.60
152193,14.40,13.15
152260,14.43,12.64
152327,14.44,12.59
152393,14.46,12.37
152460,14.43,12.58
152527,14.42,12.65
152594,14.41,12.43
152661,14.55,11.14
152728,14.73,9.40
152795,14.90,7.72
152862,15.03,6.64
152929,15.01,6.94
152995,14.61,10.94
153062,14.35,13.43
153129,14.23,14.44
153196,14.18,14.90
153263,14.14,15.20
153330,14.15,14.82
153397,14.20,14.24
153464,14.43,11.97
153531,14.29,13.36
153597,14.04,15.96
153664,13.97,16.41
153731,14.06,15.35
153798,14.37,12.11
153865,14.91,6.71
153932,15.00,5.37
153999,13.38,27.81
154065,13.41,24.51
154133,14.26,12.78
154199,14.60,9.63
154266,14.65,9.20
154333,14.66,9.30
154400,14.58,9.50
154467,14.42,11.83
154534,14.61,9.55
154601,14.80,7.74
154668,14.54,10.16
154735,14.45,11.60
154801,14.44,11.43
154868,14.35,12.03
154935,14.37,12.13
155002,14.28,13.13
155069,14.40,11.77
155136,14.56,10.24
155203,14.65,9.24
155269,14.99,5.99
155336,15.00,5.99
155403,14.89,7.16
155470,14.57,10.27
155537,14.61,10.12
155604,15.03,5.82
155671,15.20,4.32
155738,15.08,5.66
155804,15.12,5.17
155871,15.44,2.08
155938,15.35,3.16
156005,15.20,4.66
156072,15.13,5.44
156139,15.07,6.20
156206,14.64,10.70
156273,14.93,7.47
156339,15.30,3.86
156406,15.33,3.68
156473,15.21,5.07
156540,15.23,4.85
156607,15.36,3.57
156674,15.22,5.09
156741,15.08,6.58
156808,14.99,7.45
156875,14.74,9.91
156941,14.83,9.00
157008,15.15,5.65
157075,15.14,5.93
157142,14.94,8.10
157209,14.65,10.91
157276,14.21,15.41
157343,13.96,17.96
157410,13.93,18.12
157477,13.92,17.84
157543,13.86,18.50
157610,13.79,19.10
157677,13.75,19.39
157744,13.88,17.61
157811,14.63,9.27
157878,14.36,11.23
157945,14.52,11.14
158012,15.20,3.84
158079,15.16,4.45
158145,14.86,7.82
158212,14.73,9.32
158279,14.45,12.27
158346,14.36,12.75
158413,14.59,10.41
158480,14.57,10.45
158547,14.62,9.84
158614,14.56,10.77
158680,14.59,10.31
158747,14.85,7.49
158814,14.85,7.64
158881,14.19,14.95
158948,13.97,17.10
159015,14.07,15.60
159082,14.54,10.35
159149,14.94,6.24
159216,14.80,8.06
159282,14.43,12.03
159349,14.11,15.43
159416,14.02,16.33
159483,13.84,18.07
159550,13.74,18.92
159617,13.86,17.50
159684,14.44,10.86
159751,14.91,6.11
159818,14.85,6.82
159884,14.84,7.26
159951,14.93,6.32
160018,15.09,4.63
160085,15.14,4.30
160152,15.16,4.16
160219,15.18,4.06
160286,15.16,4.32
160352,15.02,5.99
160419,14.48,12.06
160486,14.67,9.58
160553,14.82,7.97
160620,14.77,8.72
160687,13.93,18.70
160754,14.35,12.80
160821,14.28,13.77
160888,14.24,14.34
160954,14.20,14.40
161021,14.14,15.15
161088,14.10,15.43
161155,14.09,15.30
161222,14.03,15.85
161289,14.03,15.77
161356,14.19,13.86
161423,14.33,12.31
161490,14.34,12.12
161556,14.34,12.12
