629,16.66,4.14,4.16,4.17,4.18,781.44,0.67,
696,16.67,4.14,4.17,4.18,4.18,457.66,0.55,
763,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
830,16.68,4.15,4.17,4.18,4.19,259.43,0.47,
897,16.68,4.15,4.17,4.18,4.19,219.79,0.46,
964,16.68,4.15,4.17,4.18,4.19,239.61,0.46,
1031,16.68,4.15,4.17,4.18,4.19,213.18,0.45,
1097,16.68,4.15,4.17,4.18,4.19,226.39,0.46,
1164,16.68,4.15,4.17,4.18,4.19,233.00,0.46,
1231,16.68,4.15,4.17,4.18,4.19,226.39,0.46,
1298,16.68,4.15,4.17,4.18,4.19,226.39,0.46,
1365,16.66,4.14,4.17,4.17,4.18,649.29,0.62,
1432,16.66,4.14,4.17,4.17,4.18,741.79,0.65,
1499,16.66,4.14,4.17,4.17,4.18,702.15,0.64,
1566,16.66,4.14,4.17,4.17,4.18,688.93,0.63,
1633,16.66,4.14,4.17,4.17,4.18,695.54,0.63,
1699,16.68,4.15,4.16,4.18,4.19,252.82,0.47,
1766,16.68,4.15,4.17,4.17,4.19,226.39,0.46,
1833,16.68,4.15,4.17,4.17,4.19,239.61,0.46,
1900,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
1967,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
2034,16.65,4.14,4.17,4.16,4.18,880.56,0.70,
2101,16.65,4.14,4.16,4.17,4.18,906.99,0.71,
2168,16.65,4.14,4.16,4.17,4.17,900.38,0.71,
2234,16.65,4.14,4.16,4.16,4.18,887.16,0.71,
2301,16.65,4.14,4.16,4.17,4.18,867.34,0.70,
2368,16.65,4.14,4.16,4.17,4.18,708.76,0.64,
2435,16.68,4.14,4.17,4.18,4.19,239.61,0.46,
2502,16.68,4.15,4.17,4.17,4.19,226.39,0.46,
2569,16.68,4.15,4.17,4.17,4.19,219.79,0.46,
2636,16.68,4.15,4.17,4.17,4.19,226.39,0.46,
2703,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
2770,16.68,4.15,4.17,4.17,4.19,259.43,0.47,
2837,16.68,4.15,4.17,4.17,4.19,259.43,0.47,
2903,16.68,4.15,4.17,4.17,4.19,239.61,0.46,
2970,16.68,4.15,4.17,4.17,4.19,272.65,0.47,
3037,16.68,4.15,4.17,4.17,4.19,239.61,0.46,
3104,16.68,4.15,4.17,4.17,4.19,233.00,0.46,
3171,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
3238,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
3305,16.68,4.15,4.17,4.17,4.19,239.61,0.46,
3372,16.68,4.15,4.17,4.17,4.19,252.82,0.47,
3439,16.68,4.15,4.17,4.17,4.19,252.82,0.47,
3505,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
3572,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
3639,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
3706,16.68,4.15,4.17,4.17,4.19,259.43,0.47,
3773,16.68,4.15,4.17,4.17,4.19,252.82,0.47,
3840,16.68,4.15,4.17,4.17,4.19,252.82,0.47,
3907,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
3974,16.68,4.15,4.17,4.17,4.19,246.22,0.47,
4040,16.68,4.15,4.17,4.17,4.19,266.04,0.47,
4107,16.68,4.15,4.17,4.17,4.19,252.82,0.47,
4174,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
4241,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
4308,16.68,4.15,4.17,4.17,4.19,272.65,0.47,
4375,16.68,4.15,4.17,4.17,4.19,239.61,0.46,
4442,16.68,4.15,4.17,4.17,4.19,266.04,0.47,
4509,16.67,4.15,4.17,4.17,4.19,285.86,0.48,
4576,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
4642,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
4709,16.67,4.15,4.17,4.17,4.19,239.61,0.46,
4776,16.67,4.15,4.17,4.17,4.19,312.29,0.49,
4843,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
4910,16.68,4.15,4.17,4.17,4.19,259.43,0.47,
4977,16.67,4.15,4.17,4.17,4.19,239.61,0.46,
5044,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
5111,16.67,4.15,4.17,4.17,4.19,239.61,0.46,
5177,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
5244,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
5311,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
5378,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
5445,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
5512,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
5579,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
5646,16.67,4.15,4.17,4.17,4.19,272.65,0.47,
5713,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
5780,16.67,4.15,4.17,4.17,4.19,246.22,0.47,
5846,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
5913,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
5980,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
6047,16.67,4.15,4.17,4.17,4.19,246.22,0.47,
6114,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
6181,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
6248,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
6315,16.67,4.15,4.17,4.17,4.19,239.61,0.46,
6381,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
6448,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
6515,16.67,4.15,4.17,4.17,4.19,233.00,0.46,
6582,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
6649,16.67,4.15,4.17,4.17,4.19,233.00,0.46,
6716,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
6783,16.67,4.15,4.17,4.17,4.19,299.08,0.49,
6850,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
6917,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
6984,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
7050,16.67,4.15,4.17,4.17,4.19,246.22,0.47,
7117,16.67,4.15,4.17,4.17,4.19,272.65,0.47,
7184,16.67,4.15,4.17,4.17,4.19,239.61,0.46,
7251,16.67,4.15,4.17,4.17,4.19,272.65,0.47,
7318,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
7385,16.67,4.15,4.17,4.17,4.19,246.22,0.47,
7452,16.67,4.15,4.17,4.17,4.19,272.65,0.47,
7519,16.67,4.15,4.17,4.17,4.19,266.04,0.47,
7585,16.67,4.15,4.17,4.17,4.19,246.22,0.47,
7652,16.67,4.15,4.17,4.17,4.19,239.61,0.46,
7719,16.67,4.15,4.17,4.17,4.19,259.43,0.47,
7786,16.67,4.15,4.16,4.18,4.19,259.43,0.47,
7853,16.67,4.15,4.17,4.17,4.19,252.82,0.47,
7920,16.67,4.15,4.16,4.18,4.19,252.82,0.47,
7987,16.67,4.15,4.16,4.18,4.19,266.04,0.47,
8054,16.67,4.15,4.16,4.18,4.19,246.22,0.47,
8121,16.67,4.15,4.16,4.18,4.19,266.04,0.47,
8187,16.67,4.15,4.16,4.18,4.19,272.65,0.47,
8254,16.67,4.15,4.16,4.18,4.19,285.86,0.48,
8321,16.67,4.15,4.16,4.18,4.19,239.61,0.46,
8388,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
8455,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
8522,16.67,4.14,4.17,4.18,4.19,239.61,0.46,
8589,16.67,4.14,4.17,4.18,4.19,266.04,0.47,
8656,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
8723,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
8791,16.67,4.14,4.17,4.18,4.19,312.29,0.49,
8856,16.67,4.15,4.16,4.18,4.19,279.26,0.48,
8923,16.67,4.15,4.16,4.18,4.19,246.22,0.47,
8990,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
9057,16.67,4.14,4.17,4.18,4.19,259.43,0.47,
9124,16.67,4.14,4.17,4.18,4.19,239.61,0.46,
9191,16.67,4.14,4.17,4.18,4.19,259.43,0.47,
9258,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
9325,16.67,4.14,4.17,4.18,4.19,259.43,0.47,
9391,16.67,4.14,4.17,4.18,4.19,266.04,0.47,
9458,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
9525,16.67,4.15,4.16,4.18,4.19,259.43,0.47,
9592,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
9659,16.67,4.14,4.17,4.18,4.19,259.43,0.47,
9726,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
9793,16.67,4.14,4.17,4.18,4.19,272.65,0.47,
9860,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
9927,16.67,4.14,4.17,4.18,4.19,272.65,0.47,
9993,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
10060,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
10127,16.67,4.15,4.16,4.18,4.19,285.86,0.48,
10194,16.67,4.14,4.17,4.18,4.19,266.04,0.47,
10261,16.67,4.14,4.17,4.18,4.19,233.00,0.46,
10328,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
10395,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
10462,16.67,4.14,4.17,4.18,4.19,239.61,0.46,
10529,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
10595,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
10662,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
10730,16.67,4.14,4.17,4.18,4.19,285.86,0.48,
10796,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
10863,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
10930,16.67,4.14,4.17,4.18,4.19,252.82,0.47,
10997,16.67,4.14,4.17,4.18,4.19,239.61,0.46,
11064,16.67,4.14,4.17,4.18,4.19,246.22,0.47,
11130,16.67,4.14,4.17,4.18,4.18,266.04,0.47,
11197,16.67,4.14,4.17,4.18,4.19,259.43,0.47,
11264,16.67,4.14,4.17,4.18,4.18,252.82,0.47,
11331,16.67,4.14,4.17,4.18,4.19,279.26,0.48,
11398,16.67,4.14,4.17,4.18,4.18,246.22,0.47,
11465,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
11532,16.67,4.14,4.17,4.18,4.18,259.43,0.47,
11599,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
11666,16.67,4.14,4.17,4.18,4.18,252.82,0.47,
11732,16.67,4.14,4.17,4.18,4.18,266.04,0.47,
11799,16.67,4.14,4.17,4.18,4.18,266.04,0.47,
11866,16.67,4.14,4.17,4.18,4.18,239.61,0.46,
11933,16.67,4.14,4.17,4.18,4.18,279.26,0.48,
12000,16.67,4.14,4.17,4.18,4.18,252.82,0.47,
12067,16.67,4.14,4.17,4.18,4.18,259.43,0.47,
12134,16.67,4.14,4.17,4.18,4.18,292.47,0.48,
12201,16.67,4.14,4.17,4.18,4.18,266.04,0.47,
12268,16.67,4.14,4.17,4.18,4.18,219.79,0.46,
12334,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
12401,16.67,4.14,4.17,4.18,4.18,233.00,0.46,
12468,16.67,4.14,4.17,4.18,4.18,259.43,0.47,
12535,16.67,4.14,4.17,4.18,4.18,252.82,0.47,
12602,16.67,4.14,4.17,4.18,4.18,246.22,0.47,
12669,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
12736,16.67,4.14,4.17,4.18,4.18,292.47,0.48,
12803,16.67,4.14,4.17,4.18,4.18,318.90,0.49,
12870,16.67,4.14,4.17,4.18,4.18,272.65,0.47,
12936,16.67,4.14,4.17,4.18,4.18,239.61,0.46,
13003,16.67,4.14,4.17,4.18,4.18,219.79,0.46,
13070,16.67,4.14,4.17,4.18,4.18,252.82,0.47,
13137,16.67,4.14,4.17,4.18,4.18,259.43,0.47,
13204,16.67,4.14,4.17,4.18,4.18,259.43,0.47,
13271,16.67,4.14,4.17,4.18,4.18,279.26,0.48,
13338,16.67,4.14,4.17,4.18,4.18,252.82,0.47,
13405,16.67,4.14,4.17,4.18,4.18,266.04,0.47,
13472,16.67,4.14,4.17,4.18,4.18,259.43,0.47,
13538,16.67,4.14,4.17,4.18,4.18,285.86,0.48,
