638,16.77,4.18,4.18,4.19,4.21,748.40,0.65,
704,16.78,4.19,4.18,4.19,4.21,404.80,0.52,
770,16.78,4.19,4.18,4.19,4.21,186.75,0.44,
837,16.78,4.19,4.18,4.19,4.21,199.96,0.45,
904,16.78,4.19,4.18,4.19,4.21,206.57,0.45,
971,16.78,4.19,4.18,4.19,4.21,199.96,0.45,
1038,16.78,4.19,4.18,4.19,4.21,193.36,0.44,
1105,16.78,4.19,4.18,4.19,4.21,199.96,0.45,
1172,16.78,4.19,4.18,4.19,4.21,193.36,0.44,
1239,16.78,4.19,4.18,4.19,4.21,199.96,0.45,
1305,16.78,4.19,4.18,4.19,4.21,206.57,0.45,
1372,16.77,4.19,4.18,4.19,4.21,636.07,0.61,
1439,16.77,4.19,4.18,4.19,4.21,662.50,0.62,
1506,16.77,4.19,4.18,4.19,4.21,662.50,0.62,
1573,16.77,4.19,4.18,4.19,4.21,636.07,0.61,
1640,16.77,4.19,4.18,4.19,4.21,629.46,0.61,
1707,16.78,4.19,4.18,4.19,4.21,213.18,0.45,
1774,16.78,4.19,4.18,4.19,4.21,199.96,0.45,
1840,16.78,4.19,4.18,4.19,4.21,206.57,0.45,
1907,16.78,4.19,4.18,4.19,4.21,206.57,0.45,
1974,16.78,4.19,4.18,4.19,4.21,285.86,0.48,
2041,16.76,4.18,4.18,4.19,4.20,887.16,0.71,
2108,16.76,4.18,4.18,4.19,4.20,880.56,0.70,
2175,16.76,4.18,4.18,4.18,4.21,940.03,0.73,
2242,16.76,4.18,4.18,4.18,4.21,873.95,0.70,
2309,16.76,4.18,4.18,4.18,4.21,926.81,0.72,
2376,16.76,4.18,4.18,4.19,4.20,642.68,0.62,
2442,16.77,4.19,4.18,4.19,4.21,213.18,0.45,
2509,16.78,4.19,4.18,4.19,4.21,213.18,0.45,
2577,16.77,4.19,4.18,4.19,4.21,252.82,0.47,
2643,16.77,4.19,4.18,4.19,4.21,213.18,0.45,
2710,16.78,4.19,4.18,4.19,4.21,206.57,0.45,
2777,16.78,4.19,4.18,4.19,4.21,213.18,0.45,
2844,16.78,4.19,4.18,4.19,4.21,206.57,0.45,
