5819,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
5885,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
5953,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
6019,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
6086,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
6153,16.41,4.07,4.10,4.11,4.12,285.86,0.00,0.00,0.48,
6220,16.41,4.07,4.10,4.11,4.12,252.82,0.00,0.00,0.47,
6287,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
6354,16.41,4.07,4.10,4.11,4.12,279.26,0.00,0.00,0.48,
6420,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
6487,16.41,4.07,4.10,4.11,4.12,285.86,0.00,0.00,0.48,
6554,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
6622,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
6688,16.41,4.07,4.10,4.11,4.12,279.26,0.00,0.00,0.48,
6755,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
6822,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
6889,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
6956,16.41,4.07,4.10,4.11,4.12,279.26,0.00,0.00,0.48,
7023,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
7089,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
7156,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
7224,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
7291,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
7357,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
7424,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
7492,16.41,4.07,4.10,4.11,4.12,252.82,0.00,0.00,0.47,
7558,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
7625,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
7692,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
7758,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
7826,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
7892,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
7959,16.41,4.07,4.10,4.11,4.12,252.82,0.00,0.00,0.47,
8026,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
8093,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
8159,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
8226,16.41,4.07,4.10,4.11,4.12,285.86,0.00,0.00,0.48,
8293,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
8360,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
8427,16.41,4.07,4.10,4.11,4.12,252.82,0.00,0.00,0.47,
8495,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
8561,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
8629,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
8694,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
8763,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
8829,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
8896,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
8962,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
9029,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
9096,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
9163,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
9230,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
9298,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
9364,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
9431,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
9497,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
9565,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
9631,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
9698,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
9766,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
9833,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
9899,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
9965,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
10033,16.41,4.07,4.10,4.11,4.12,279.26,0.00,0.00,0.48,
10100,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
10166,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
10233,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
10300,16.41,4.07,4.10,4.11,4.12,279.26,0.00,0.00,0.48,
10367,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
10436,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
10500,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
10570,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
10634,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
10703,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
10769,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
10835,16.41,4.07,4.10,4.11,4.12,279.26,0.00,0.00,0.48,
10903,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
10970,16.41,4.07,4.10,4.11,4.12,252.82,0.00,0.00,0.47,
11037,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
11103,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
11170,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
11237,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
11304,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
11371,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
11438,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
11505,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
11572,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
11638,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
11706,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
11772,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
11839,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
11906,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
11973,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
12039,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
12107,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
12174,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
12240,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
12307,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
12374,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
12441,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
12508,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
12575,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
12643,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
12708,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
12776,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
12842,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
12909,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
12976,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
13043,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
13110,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
13177,16.41,4.07,4.10,4.11,4.12,259.43,0.00,0.00,0.47,
13243,16.41,4.07,4.10,4.11,4.12,272.65,0.00,0.00,0.47,
13313,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
13379,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
13446,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
13514,16.41,4.07,4.10,4.11,4.12,266.04,0.00,0.00,0.47,
13582,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
13650,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
13716,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
13784,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
13848,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
13916,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
13984,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
14049,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
14119,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
14183,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
14251,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
14320,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
14386,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
14452,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
14518,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
14586,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
14652,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
14719,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
14786,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
14851,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
14920,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
14986,16.41,4.07,4.10,4.11,4.12,345.33,0.00,0.00,0.50,
15053,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
15120,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
15187,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
15256,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
15320,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
15389,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
15454,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
15521,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
15590,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
15656,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
15724,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
15788,16.41,4.07,4.10,4.11,4.12,332.12,0.00,0.00,0.50,
15856,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
15923,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
15990,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
16059,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
16125,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
16191,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
16258,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
16324,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
16391,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
16460,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
16526,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
16593,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
16659,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
16726,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
16794,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
16859,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
16926,16.41,4.07,4.10,4.11,4.12,384.98,0.00,0.00,0.52,
16995,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
17064,16.41,4.07,4.10,4.11,4.12,318.90,0.00,0.00,0.49,
17128,16.41,4.07,4.10,4.11,4.12,338.72,0.00,0.00,0.50,
17194,16.41,4.07,4.10,4.11,4.12,292.47,0.00,0.00,0.48,
17262,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
17329,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
17397,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
17464,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
17529,16.41,4.07,4.10,4.11,4.12,332.12,0.00,0.00,0.50,
17596,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
17663,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
17731,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
17796,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
17863,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
17931,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
17996,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
18063,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
18132,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
18200,16.41,4.07,4.10,4.11,4.12,325.51,0.00,0.00,0.50,
18265,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
18332,16.41,4.07,4.10,4.11,4.12,305.69,0.00,0.00,0.49,
18398,16.41,4.07,4.10,4.11,4.12,312.29,0.00,0.00,0.49,
18465,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
18532,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
18600,16.41,4.07,4.10,4.11,4.12,299.08,0.00,0.00,0.49,
18666,16.38,4.07,4.10,4.11,4.10,437.84,0.00,0.00,0.54,
18734,16.40,4.07,4.10,4.11,4.12,404.80,0.00,0.00,0.52,
18799,16.40,4.07,4.10,4.11,4.12,424.63,0.00,0.00,0.53,
18869,16.39,4.07,4.10,4.10,4.11,675.72,0.00,0.00,0.63,
18933,16.37,4.06,4.10,4.10,4.11,966.46,0.00,0.00,0.74,
19000,16.38,4.07,4.09,4.10,4.12,708.76,0.00,0.00,0.64,
19068,16.37,4.06,4.10,4.10,4.11,953.24,0.00,0.00,0.73,
19134,16.37,4.06,4.09,4.10,4.11,966.46,0.00,0.00,0.74,
19203,16.38,4.06,4.10,4.10,4.12,755.01,0.00,0.00,0.66,
19270,16.36,4.06,4.09,4.10,4.10,1111.83,0.00,0.00,0.79,
19337,16.36,4.06,4.09,4.10,4.11,1012.71,0.00,0.00,0.75,
19402,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
19469,16.40,4.07,4.10,4.10,4.12,444.45,0.00,0.00,0.54,
19537,16.40,4.07,4.10,4.10,4.12,451.06,0.00,0.00,0.54,
19604,16.40,4.07,4.10,4.10,4.12,464.27,0.00,0.00,0.55,
19671,16.40,4.07,4.10,4.11,4.12,464.27,0.00,0.00,0.55,
19738,16.40,4.07,4.10,4.11,4.12,470.88,0.00,0.00,0.55,
19806,16.40,4.07,4.10,4.10,4.12,464.27,0.00,0.00,0.55,
19873,16.39,4.07,4.10,4.11,4.11,497.31,0.00,0.00,0.56,
19938,16.39,4.07,4.10,4.11,4.11,503.92,0.00,0.00,0.56,
20006,16.39,4.07,4.10,4.10,4.11,629.46,0.00,0.00,0.61,
20068,16.37,4.06,4.10,4.10,4.10,926.81,0.00,0.00,0.72,
20136,16.37,4.06,4.10,4.10,4.11,880.56,0.00,0.00,0.70,
20205,16.37,4.06,4.09,4.10,4.11,906.99,0.00,0.00,0.71,
20273,16.37,4.06,4.09,4.10,4.11,940.03,0.00,0.00,0.73,
20339,16.38,4.06,4.10,4.10,4.11,728.58,0.00,0.00,0.65,
20406,16.39,4.07,4.10,4.10,4.12,457.66,0.00,0.00,0.55,
20474,16.39,4.07,4.10,4.10,4.12,451.06,0.00,0.00,0.54,
20539,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
20607,16.39,4.07,4.10,4.10,4.12,464.27,0.00,0.00,0.55,
20673,16.38,4.06,4.10,4.10,4.11,748.40,0.00,0.00,0.65,
20739,16.35,4.06,4.09,4.10,4.10,1144.86,0.00,0.00,0.81,
20807,16.35,4.06,4.09,4.10,4.10,1118.43,0.00,0.00,0.80,
20875,16.35,4.06,4.09,4.10,4.10,1151.47,0.00,0.00,0.81,
20943,16.35,4.06,4.08,4.10,4.10,1217.55,0.00,0.00,0.83,
21008,16.35,4.06,4.08,4.10,4.11,1197.73,0.00,0.00,0.82,
21078,16.38,4.06,4.10,4.10,4.12,675.72,0.00,0.00,0.63,
21141,16.39,4.07,4.09,4.11,4.12,497.31,0.00,0.00,0.56,
21211,16.39,4.07,4.10,4.10,4.12,470.88,0.00,0.00,0.55,
21277,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
21344,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
21410,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
21478,16.39,4.07,4.10,4.10,4.12,470.88,0.00,0.00,0.55,
21545,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
21612,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
21676,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
21742,16.39,4.07,4.10,4.10,4.12,457.66,0.00,0.00,0.55,
21812,16.39,4.07,4.10,4.10,4.12,470.88,0.00,0.00,0.55,
21878,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
21946,16.39,4.07,4.10,4.10,4.12,457.66,0.00,0.00,0.55,
22013,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
22081,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
22146,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
22214,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
22278,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
22350,16.39,4.07,4.10,4.10,4.12,477.49,0.00,0.00,0.55,
22414,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
22479,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
22546,16.39,4.07,4.10,4.10,4.12,464.27,0.00,0.00,0.55,
22613,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
22681,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
22747,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
22816,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
22883,16.39,4.07,4.10,4.10,4.12,563.39,0.00,0.00,0.58,
22948,16.39,4.07,4.10,4.10,4.12,543.56,0.00,0.00,0.58,
23015,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
23084,16.39,4.07,4.10,4.10,4.12,536.96,0.00,0.00,0.57,
23149,16.39,4.07,4.10,4.10,4.12,503.92,0.00,0.00,0.56,
23217,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
23283,16.39,4.07,4.10,4.10,4.12,510.53,0.00,0.00,0.56,
23350,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
23417,16.39,4.07,4.10,4.10,4.12,477.49,0.00,0.00,0.55,
23482,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
23549,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
23618,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
23685,16.39,4.07,4.10,4.10,4.12,523.74,0.00,0.00,0.57,
23749,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
23818,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
23886,16.39,4.07,4.10,4.10,4.12,477.49,0.00,0.00,0.55,
23953,16.39,4.07,4.10,4.10,4.12,503.92,0.00,0.00,0.56,
24020,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
24088,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
24149,16.39,4.07,4.10,4.10,4.12,536.96,0.00,0.00,0.57,
24219,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
24286,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
24351,16.39,4.07,4.10,4.10,4.12,477.49,0.00,0.00,0.55,
24420,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
24486,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
24555,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
24621,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
24686,16.39,4.07,4.10,4.10,4.12,470.88,0.00,0.00,0.55,
24755,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
24821,16.39,4.07,4.10,4.10,4.12,543.56,0.00,0.00,0.58,
24891,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
24955,16.39,4.07,4.10,4.10,4.12,523.74,0.00,0.00,0.57,
25022,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
25088,16.39,4.07,4.10,4.10,4.12,477.49,0.00,0.00,0.55,
25154,16.39,4.07,4.10,4.10,4.12,503.92,0.00,0.00,0.56,
25220,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
25290,16.39,4.07,4.10,4.10,4.12,477.49,0.00,0.00,0.55,
25358,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
25424,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
25492,16.39,4.07,4.10,4.10,4.12,517.13,0.00,0.00,0.57,
25557,16.39,4.07,4.10,4.10,4.12,530.35,0.00,0.00,0.57,
25624,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
25690,16.39,4.07,4.10,4.10,4.12,497.31,0.00,0.00,0.56,
25758,16.39,4.07,4.10,4.10,4.11,490.70,0.00,0.00,0.56,
25826,16.39,4.07,4.10,4.10,4.12,503.92,0.00,0.00,0.56,
25893,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
25959,16.39,4.07,4.10,4.10,4.11,536.96,0.00,0.00,0.57,
26026,16.39,4.07,4.10,4.10,4.12,490.70,0.00,0.00,0.56,
26093,16.39,4.07,4.10,4.10,4.11,530.35,0.00,0.00,0.57,
26159,16.39,4.07,4.10,4.10,4.11,503.92,0.00,0.00,0.56,
26228,16.39,4.07,4.10,4.10,4.11,490.70,0.00,0.00,0.56,
26293,16.39,4.07,4.10,4.10,4.11,536.96,0.00,0.00,0.57,
26360,16.39,4.07,4.10,4.10,4.12,484.09,0.00,0.00,0.56,
26429,16.39,4.07,4.10,4.10,4.11,490.70,0.00,0.00,0.56,
26494,16.39,4.07,4.10,4.10,4.11,530.35,0.00,0.00,0.57,
26562,16.39,4.07,4.10,4.10,4.11,490.70,0.00,0.00,0.56,
26627,16.39,4.07,4.10,4.10,4.11,530.35,0.00,0.00,0.57,
